,incident_id,date,state,city_or_county,address,latitude,longitude,zip,congressional_district,n_killed,n_injured,killed_and_injured,n_guns_involved,handgun,shotgun,assault_rifle,stolen,not_stolen,male,female,participant_count,participant_avg_age,Gun Freedom Score,Mean income (dollars),democrat,PVI #,extreme_left,extreme_right
1186,535834,4/6/2016,Florida,Cocoa,900 Friday Road,28.3699,-80.8034,28269,8.0,1,3,4,,0,0,0,0,0,1,0,5,20.8,6.45,75417,0,11,0,0
1187,535927,4/7/2016,Illinois,Chicago,2200 block of East 70th Place,41.7674,-87.5709,47861,2.0,0,4,4,,0,0,0,0,0,1,1,5,25.0,4.2,63639,1,29,0,0
1188,537311,4/9/2016,Tennessee,Memphis,Mt Moriah Road and Ridgeway Road,35.0724,-89.8635,38115,9.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,8.13,39905,1,28,0,0
1189,539705,4/9/2016,Alabama,Anniston,West 15th Street and Crawford Avenue,33.6636,-85.8501,36861,3.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,7.4,65281,0,16,0,0
1190,537085,4/9/2016,New Mexico,Albuquerque,2600 block of Mesa Drive SE,35.0558,-106.62700000000001,87048,1.0,0,4,4,,0,0,0,0,0,1,0,5,20.6,7.4,99782,1,7,0,0
1191,537820,4/10/2016,California,Los Angeles,84th Street and Towne Avenue,33.9628,-118.26700000000001,90015,43.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,3.85,72341,1,29,0,0
1192,537825,4/10/2016,Wisconsin,Milwaukee,76th and Sheridan,43.1183,-88.0061,36513,4.0,1,3,4,,0,0,0,0,0,1,0,4,17.3,7.4,29494,1,25,0,0
1193,542259,4/16/2016,Michigan,Detroit,9500 block of Oakland,42.3882,-83.0742,43220,13.0,1,4,5,2.0,0,0,0,0,0,1,1,6,26.7,6.3,94267,1,33,0,0
1194,542362,4/16/2016,Alabama,Enterprise,Baxter Street,31.3036,-85.8152,49061,2.0,0,4,4,,0,0,0,0,0,1,0,1,22.0,7.4,59599,0,16,0,0
1195,541987,4/16/2016,Florida,Orlando,1100 block of Conley Street,28.5329,-81.3937,31305,5.0,2,4,6,2.0,1,0,0,0,0,1,1,8,26.3,6.45,55691,1,12,0,0
1196,543102,4/17/2016,South Carolina,Pelzer,200 block of Eastview Road,34.6459,-82.4371,41571,3.0,1,3,4,,0,0,0,0,0,1,0,1,31.0,6.3,37825,0,19,0,0
1197,543108,4/17/2016,Texas,Edinburg,5021 W St Hwy 107,26.3058,-98.1924,78132,15.0,1,6,7,,0,0,0,0,0,1,0,3,29.0,6.8,107047,1,7,0,0
1198,541996,4/17/2016,Pennsylvania,Philadelphia,600 block of Westmoreland Street,40.0016,-75.1402,13494,2.0,3,1,4,1.0,0,1,0,0,0,1,1,2,46.0,7.4,58318,1,40,1,0
1199,543244,4/18/2016,California,Long Beach,1200 block of E. 17th Street,33.7879,-118.176,93527,47.0,1,3,4,,0,0,0,0,0,1,0,1,19.0,3.85,96207,1,13,0,0
1200,543271,4/18/2016,Michigan,Detroit,Grand River Avenue and West Grand Boulevard,42.3569,-83.1095,30629,13.0,1,4,5,2.0,1,0,0,0,0,1,0,5,45.2,6.3,50811,1,33,0,0
1201,543132,4/19/2016,Illinois,Chicago,1400 block of West 84th Street,41.7414,-87.6584,60642,1.0,1,4,5,1.0,0,0,0,0,0,1,1,5,21.8,4.2,112294,1,27,0,0
1202,544080,4/19/2016,Illinois,Chicago,2700 block of West 53rd Street,41.7974,-87.6915,60201,4.0,1,3,4,,0,0,0,0,0,1,0,4,18.3,4.2,122628,1,33,0,0
1203,543441,4/19/2016,Alabama,Blountsville,81551 Us Highway 278,34.1597,-86.4686,46167,4.0,1,4,5,2.0,1,1,0,0,0,1,1,1,38.0,7.4,86232,0,30,0,1
1204,543457,4/19/2016,Texas,Katy,1318 Longdraw Drive,29.7542,-95.8313,77493,22.0,4,0,4,,0,0,0,0,0,1,1,4,19.8,6.8,92882,0,10,0,0
1205,545501,4/21/2016,Maryland,Baltimore,4800 block of Frankford Avenue,39.3325,-76.545,20765,2.0,0,4,4,,0,0,0,0,0,1,0,5,19.8,5.1,118745,1,11,0,0
1206,546022,4/22/2016,Georgia,Appling,3162 Johnson Drive,33.5989,-82.2244,44842,10.0,6,0,6,1.0,0,0,0,0,0,1,1,6,60.3,7.05,55163,0,15,0,0
1207,545525,4/22/2016,Ohio,Piketon,4077 Union Hill Road,39.0201,-83.275,48359,2.0,8,0,8,1.0,0,0,0,0,0,1,1,9,30.8,7.4,99584,0,9,0,0
1208,546513,4/23/2016,Washington,Seattle,Occidental Avenue South and South Washington Street,47.6009,-122.333,97009,7.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,6.65,82778,1,33,0,0
1209,546581,4/23/2016,Nevada,Las Vegas,1650 South Hollywood Boulevard,36.1548,-115.01899999999999,89317,4.0,1,3,4,,0,0,0,0,0,1,0,1,15.0,7.4,53295,1,3,0,0
1210,546244,4/23/2016,Alabama,Auburn,1200 block of Lee Road 83,32.5873,-85.6088,35959,3.0,3,1,4,,0,0,0,0,0,1,0,5,31.2,7.4,69198,0,16,0,0
1211,546258,4/23/2016,New York,New York (Manhattan),West 141st Street and Edgecombe Avenue,40.8209,-73.9452,12574,13.0,0,4,4,,0,0,0,0,0,1,1,4,31.3,4.6,114292,1,43,1,0
1212,546550,4/23/2016,Kansas,Topeka,3732 S.W. Topeka Boulevard,38.9988,-95.68700000000001,56117,2.0,1,4,5,,0,0,0,0,0,1,0,1,28.0,7.4,72670,0,10,0,0
1213,547319,4/24/2016,Illinois,Chicago (Englewood),2000 block of West 68th Place,41.7696,-87.6739,61834,7.0,2,3,5,,0,0,0,0,0,1,1,5,26.4,4.2,72212,1,38,1,0
1214,546760,4/24/2016,Virginia,Halifax,1055 L P Bailey Memorial Hwy,36.7755,-78.9208,27502,5.0,0,5,5,,0,0,0,0,0,1,0,1,19.0,6.9,113828,0,6,0,0
1215,546818,4/24/2016,Colorado,Denver,1400 block of 14th Street,39.748000000000005,-105.001,80542,1.0,0,4,4,,0,0,0,0,0,1,0,1,31.0,7.65,93354,1,21,0,0
1216,547827,4/25/2016,Florida,Miami,1506 Northwest 70th Street,25.8383,-80.2242,27110,24.0,0,5,5,,0,0,0,0,0,1,1,1,26.0,6.45,-,1,34,1,0
1217,547355,4/25/2016,Nevada,Las Vegas,4700 block of Sphinx Way,36.2249,-115.07,89074,4.0,1,3,4,,0,0,0,0,0,1,0,2,24.0,7.4,88106,1,3,0,0
1218,547639,4/25/2016,Tennessee,Nashville,400 Charlotte Avenue,36.1664,-86.7807,37067,5.0,0,4,4,1.0,1,0,0,0,0,1,0,5,16.6,8.13,125975,1,7,0,0
1219,547243,4/25/2016,Tennessee,Goodlettsville,500 block of Cunniff Pkwy,36.2839,-86.735,35223,5.0,0,4,4,,0,0,0,0,0,1,0,4,22.3,8.13,163637,1,7,0,0
1220,548333,4/26/2016,Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,38.8432,-76.8954,20602,4.0,1,4,5,,0,0,0,0,0,1,1,1,49.0,5.1,87538,1,28,0,0
1221,549507,4/27/2016,Louisiana,Baton Rouge,4300 Block of Kerrit Dr,30.4903,-91.0872,63357,6.0,2,2,4,1.0,0,0,0,0,0,1,0,2,36.0,6.9,65154,0,19,0,0
1222,549071,4/27/2016,Mississippi,Kilmichael,Pecan Drive,33.435,-89.5726,39428,2.0,3,1,4,,0,0,0,0,0,1,1,4,40.8,7.4,47656,1,14,0,0
1223,550619,4/29/2016,California,Oakland,3200 block of San Pablo Avenue,37.8226,-122.277,98338,13.0,0,5,5,,0,0,0,0,0,1,1,5,26.4,3.85,79226,1,40,1,0
1224,550445,4/29/2016,Missouri,Saint Louis (Ferguson),400 block of N Dade Ave,38.7521,-90.315,70087,1.0,0,4,4,1.0,0,0,0,0,0,1,1,4,14.5,7.4,54211,1,29,0,0
1225,551053,5/1/2016,Tennessee,Murfreesboro,1955 Old Castle Drive,35.8314,-86.34899999999999,46050,4.0,0,5,5,,0,0,0,0,0,1,0,3,23.3,8.13,66647,0,20,0,1
1226,552393,5/3/2016,Florida,Green Cove Springs,3670 Clubhouse Drive,29.9988,-81.709,25051,5.0,4,0,4,2.0,1,0,1,0,0,1,1,4,39.0,6.45,70486,1,12,0,0
1227,553570,5/4/2016,Minnesota,Minneapolis,16th Avenue North and Newton Avenue North,44.9952,-93.3057,55412,5.0,1,7,8,2.0,1,0,0,0,0,1,1,7,22.1,6.05,56195,1,26,0,0
1228,554027,5/5/2016,Florida,Miami,2108 NW 19th Terrace,25.7937,-80.2306,16415,27.0,1,3,4,,0,0,0,0,0,1,0,1,0.0,6.45,104360,0,5,0,0
1229,553726,5/5/2016,Nevada,North Las Vegas,3901 North Martin Luther King Boulevard,36.2302,-115.162,89106,4.0,2,2,4,1.0,0,0,0,0,0,1,1,4,18.5,7.4,48403,1,3,0,0
1230,553803,5/5/2016,Louisiana,Shreveport,300 block of North Thomas Drive,32.5389,-93.7635,56078,4.0,2,6,8,3.0,0,0,1,0,0,1,0,8,34.9,6.9,82959,0,13,0,0
1231,555873,5/6/2016,Michigan,Detroit,12300 block of Gratiot,42.416000000000004,-82.9897,44818,14.0,1,4,5,,0,0,0,0,0,1,0,1,0.0,6.3,62985,1,30,0,0
1232,555886,5/6/2016,Alabama,Montgomery,1300 block of Clay Street,32.3757,-86.3333,40176,2.0,1,3,4,,0,0,0,0,0,1,0,1,35.0,7.4,64010,0,16,0,0
1233,554133,5/6/2016,Maryland,Bethesda,7101 Democracy Blvd,39.0224,-77.1485,17074,6.0,3,3,6,1.0,1,0,0,0,0,1,1,3,57.3,5.1,65450,1,6,0,0
1234,555126,5/8/2016,Texas,Austin,8600 block of North Lamar,30.3546,-97.7047,57278,35.0,1,3,4,1.0,0,0,0,0,0,1,1,2,40.5,6.8,51347,1,15,0,0
1235,557479,5/11/2016,Illinois,Chicago,7100 block of South State Street,41.7639,-87.6249,36738,1.0,0,5,5,1.0,0,0,0,0,0,1,1,5,25.0,4.2,41562,1,27,0,0
1236,557589,5/11/2016,Alabama,Birmingham,1400 block of 21st Street N,33.5313,-86.8143,38453,7.0,1,4,5,,0,0,0,0,0,1,1,5,14.2,7.4,65504,1,20,0,0
1237,557553,5/11/2016,Illinois,Chicago (Englewood),1500 block of West 71st Street,41.7652,-87.6616,35630,7.0,4,0,4,,0,0,0,0,0,1,1,3,34.0,4.2,44620,1,38,1,0
1238,558875,5/14/2016,Arizona,Phoenix,3737 West McDowell Road,,,99929,,2,2,4,1.0,0,0,0,0,0,1,1,3,42.7,9.33,65426,0,0,0,0
1239,559042,5/14/2016,Georgia,Atlanta,Cordova and Peoples Street,33.749,-84.38799999999999,30334,5.0,0,5,5,,0,0,0,0,0,1,0,1,0.0,7.05,-,1,34,1,0
1240,558796,5/14/2016,West Virginia,Charleston,2337 Washington St W,38.3767,-81.6749,34145,2.0,1,3,4,1.0,0,0,0,0,0,1,0,5,28.6,7.4,93960,0,17,0,0
1241,565244,5/15/2016,Georgia,Moultrie,Rossman Dairy Road,31.2124,-83.8518,48143,8.0,5,0,5,1.0,0,0,0,0,0,1,1,6,21.7,7.05,-,0,15,0,0
1242,559194,5/15/2016,Indiana,Evansville,420 North Garvin Street,37.9812,-87.5567,36567,8.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,6.8,60311,0,15,0,0
1243,560782,5/17/2016,South Carolina,Ravenel,5360 Savannah Highway,32.7849,-80.2037,33128,6.0,3,1,4,,0,0,0,0,0,1,1,4,28.8,6.3,40088,1,19,0,0
1244,561912,5/18/2016,Indiana,Indianapolis,34th Street and North Keystone Avenue,39.8181,-86.1217,46570,7.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,6.8,72325,1,11,0,0
1245,562394,5/19/2016,Maryland,Baltimore,Carroll and Archer Streets,39.2821,-76.6301,21061,7.0,0,4,4,,0,0,0,0,0,1,0,3,29.3,5.1,76742,1,26,0,0
1246,563630,5/21/2016,Georgia,Jackson,Levi Barnes Road,33.2598,-84.0274,30518,10.0,1,3,4,,0,0,0,0,0,1,1,1,16.0,7.05,85214,0,15,0,0
1247,563514,5/22/2016,California,Stockton,Poplar and Sutter Streets,37.9623,-121.288,95202,9.0,1,3,4,,0,0,0,0,0,1,0,1,0.0,3.85,30637,1,8,0,0
1248,563751,5/22/2016,Tennessee,Nashville,100 block of Rains Avenue,36.1401,-86.7638,47924,5.0,0,4,4,,0,0,0,0,0,1,1,4,25.5,8.13,58677,1,7,0,0
1249,563829,5/22/2016,Louisiana,New Orleans,8639 Apple St,29.9613,-90.1235,62207,2.0,0,4,4,,0,0,0,0,0,1,1,3,35.7,6.9,30682,1,25,0,0
1250,564470,5/23/2016,New Jersey,Newark,102 Isabella Avenue,40.7404,-74.2215,08755,10.0,0,5,5,,0,0,0,0,0,0,0,1,0.0,4.1,104361,1,36,1,0
1251,565816,5/25/2016,New York,New York (Manhattan),17 Irving Plaza,40.735,-73.9884,07605,12.0,1,3,4,3.0,1,0,0,0,0,1,1,5,30.8,4.6,124457,1,31,0,0
1252,569275,5/27/2016,Massachusetts,Framingham,90 Hartford Street,42.2924,-71.4102,02038,5.0,0,4,4,1.0,1,0,0,0,0,1,0,4,30.8,3.7,144218,1,18,0,0
1253,568721,5/29/2016,Washington,Zillah,2500 block of Lucy Lane,46.4299,-120.23,93440,4.0,0,5,5,1.0,0,1,0,0,0,1,0,1,0.0,6.65,68432,0,13,0,0
1254,567788,5/29/2016,Nevada,Las Vegas,200 block of N 3rd St,36.172,-115.141,89169,1.0,0,4,4,1.0,1,0,0,0,0,1,1,2,26.0,7.4,45908,1,15,0,0
1255,567614,5/29/2016,Texas,Houston,13210 Memorial Drive,29.7727,-95.5745,56241,7.0,2,6,8,3.0,1,0,1,0,0,1,1,7,41.1,6.8,60980,0,7,0,0
1256,567673,5/29/2016,New Jersey,Trenton,600 block of Martin Luther King Jr. Boulevard,40.2294,-74.7632,08638,12.0,0,6,6,,0,0,0,0,0,1,0,6,30.0,4.1,71113,1,16,0,0
1257,567494,5/29/2016,Indiana,Indianapolis,300 block of South Meridian Street,39.7623,-86.1583,49417,7.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,6.8,81792,1,11,0,0
1258,568745,5/30/2016,California,Sacramento,3900 block of 44th,38.5131,-121.463,96071,6.0,0,5,5,,0,0,0,0,0,1,1,5,35.6,3.85,N,1,21,0,0
1259,568528,5/30/2016,Maryland,Baltimore,500 block of East 43rd Street,39.3412,-76.609,17022,7.0,0,5,5,1.0,1,0,0,0,0,1,1,4,41.0,5.1,78667,1,26,0,0
1260,569225,5/31/2016,Illinois,Chicago,3300 block of West Huron Street,41.8937,-87.7089,60472,7.0,0,4,4,,0,0,0,0,0,1,1,4,30.0,4.2,46834,1,38,1,0
1261,569189,5/31/2016,Indiana,Fort Wayne,6600 block of Pawawna Drive,41.1059,-85.0571,30104,3.0,0,4,4,,0,0,0,0,0,1,1,1,0.0,6.8,58425,0,18,0,0
1262,571859,6/4/2016,Colorado,Denver,3600 block of Hudson Street,39.7674,-104.92299999999999,80130,1.0,3,1,4,,0,0,0,0,0,1,0,6,26.8,7.65,135165,1,21,0,0
1263,572542,6/4/2016,Alabama,Eufaula,600 block of Stevens St,31.8841,-85.1496,38543,2.0,1,3,4,1.0,0,0,0,0,0,1,1,4,29.5,7.4,38104,0,16,0,0
1264,572696,6/5/2016,Florida,Cape Coral,2600 block of Skyline Boulevard S,26.6037,-81.9908,24631,19.0,3,3,6,1.0,0,1,0,0,0,1,1,6,34.2,6.45,59790,0,13,0,0
1265,572766,6/5/2016,Arizona,Phoenix,8152 N Black Canyon Hwy,33.5558,-112.113,85041,9.0,2,4,6,1.0,0,0,0,0,0,1,1,6,36.5,9.33,61008,1,4,0,0
1266,572513,6/5/2016,New York,Brooklyn,Mermaid Ave and 16th St.,40.5767,-73.9837,10023,8.0,0,4,4,,0,0,0,0,0,1,0,4,24.8,4.6,203547,1,36,1,0
1267,575061,6/5/2016,Minnesota,Minneapolis,8th and Humboldt Avenue N.,44.9863,-93.2982,64659,5.0,0,4,4,,0,0,0,0,0,0,1,1,0.0,6.05,63215,1,26,0,0
1268,573327,6/6/2016,California,Visalia,33 60 South Fairway Street,36.3306,-119.311,93023,22.0,0,4,4,,0,0,0,0,0,1,0,1,0.0,3.85,96528,0,8,0,0
1269,574753,6/8/2016,Massachusetts,Boston,66 Washington St,42.3735,-71.0661,02108,7.0,1,3,4,,0,0,0,0,0,1,1,7,26.3,3.7,151495,1,34,1,0
1270,574850,6/8/2016,District of Columbia,Washington,North Capitol Street and New York Avenue NW,38.8964,-77.0403,17842,1.0,0,4,4,1.0,0,0,0,0,0,1,0,1,33.0,2.0,61787,1,43,1,0
1271,575607,6/9/2016,Florida,Fort Walton Beach,Landview Drive,30.462,-86.649,47464,1.0,0,4,4,,0,0,0,0,0,1,1,7,18.3,6.45,38774,0,22,0,1
1272,577574,6/11/2016,New Mexico,Roswell,2300 block of Davis Ave,33.4196,-104.51799999999999,81082,2.0,5,0,5,1.0,0,0,0,0,0,1,1,6,17.2,7.4,51080,0,6,0,0
1273,578238,6/11/2016,Minnesota,Webster,4000 block of Elmore Avenue,44.5298,-93.3729,55709,1.0,0,4,4,,0,0,0,0,0,1,1,4,29.5,6.05,64659,1,5,0,0
1274,577938,6/11/2016,California,Stockton,Alvarado Avenue,37.9874,-121.291,95977,9.0,1,3,4,,0,0,0,0,0,1,0,1,30.0,3.85,50835,1,8,0,0
1275,576774,6/11/2016,North Carolina,Charlotte,4000 block of Collegiate Avenue,,,99929,,1,3,4,1.0,0,0,0,0,0,1,0,3,22.3,6.9,65426,0,0,0,0
1276,577073,6/11/2016,California,Panorama City,8500 block of Cedros Avenue,34.2248,-118.454,89422,29.0,3,2,5,1.0,0,0,0,0,0,1,1,4,24.0,3.85,N,1,29,0,0
1277,577157,6/12/2016,Florida,Orlando,1912 S Orange Avenue,28.5195,-81.3767,44702,5.0,50,53,103,2.0,1,0,1,0,1,1,1,66,28.6,6.45,22870,1,12,0,0
1278,579786,6/13/2016,New York,Brooklyn,Avenue D and E. 57th,40.6427,-73.9226,12822,9.0,0,5,5,1.0,1,0,0,0,0,1,0,6,17.0,4.6,65544,1,34,1,0
1279,580279,6/13/2016,Illinois,Chicago,3200 block of West Congress,41.8749,-87.706,49877,7.0,0,5,5,,0,0,0,0,0,1,0,5,31.8,4.2,31850,1,38,1,0
1280,579517,6/13/2016,California,Fresno,East El Monte Way and Recreation Avenue,36.735,-119.73899999999999,93601,16.0,0,4,4,,0,0,0,0,0,1,1,4,17.0,3.85,79230,1,9,0,0
1281,579772,6/13/2016,Georgia,Atlanta (College Park),2200 block of Sullivan Road,33.6276,-84.4401,37845,5.0,3,1,4,2.0,0,0,0,0,0,0,0,1,0.0,7.05,29909,1,34,1,0
1282,580791,6/14/2016,California,Oakland,1301 Franklin Street,37.8033,-122.27,94612,13.0,1,3,4,2.0,0,0,0,0,0,0,1,1,17.0,3.85,77051,1,40,1,0
1283,580848,6/14/2016,Delaware,Wilmington,South Van Buren and Elm streets,39.7408,-75.5646,27936,1.0,0,4,4,,0,0,0,0,0,1,1,4,14.0,6.3,63921,1,6,0,0
1284,583584,6/18/2016,Virginia,Exmore,Fredrick Douglas Road,37.5318,-75.82300000000001,18653,2.0,1,3,4,,0,0,0,0,0,1,1,2,26.0,6.9,72732,0,3,0,0
1285,583210,6/18/2016,Ohio,Warren,Highland Avenue,41.173,-80.8293,43940,13.0,2,4,6,1.0,0,0,0,0,0,1,0,4,47.0,7.4,40298,1,7,0,0
1286,583362,6/18/2016,Illinois,Chicago,East 79th Street and South Escanaba Avenue,41.7519,-87.554,60617,2.0,0,4,4,,0,0,0,0,0,1,0,3,24.0,4.2,50023,1,29,0,0
1287,583537,6/18/2016,Georgia,Waycross,2625 Arnold Ct,31.2201,-82.3634,30448,1.0,2,2,4,,0,0,0,0,0,1,1,2,26.5,7.05,48717,0,9,0,0
1288,583631,6/19/2016,Virginia,Roanoke,2328 Melrose Avenue,37.2858,-79.9747,15427,6.0,0,4,4,1.0,0,0,0,0,0,1,1,4,27.3,6.9,59031,0,13,0,0
1289,586044,6/21/2016,New Jersey,Willingboro,Mosshill Lane,40.031,-74.8924,19021,3.0,0,4,4,,0,0,0,0,0,1,1,4,18.3,4.1,67629,0,2,0,0
1290,585615,6/21/2016,Kentucky,Louisville,2802 Rodman Street,38.2091,-85.77,49621,3.0,2,2,4,,0,0,0,0,0,1,1,3,26.0,7.4,74499,1,6,0,0
1291,585821,6/22/2016,Washington,Olympia,500 block of Dutterow Road SE,47.0538,-122.741,97203,10.0,3,1,4,7.0,1,1,1,0,0,1,1,6,28.5,6.65,65592,1,5,0,0
1292,586058,6/22/2016,Illinois,Chicago,3100 block of West Warren,41.8819,-87.7038,60655,7.0,0,4,4,3.0,0,0,0,0,0,1,0,4,37.3,4.2,102853,1,38,1,0
1293,586122,6/22/2016,Georgia,Dekalb (county),Lancashire Drive and Central Drive,33.8116,-84.1882,45409,4.0,1,4,5,,0,0,0,0,0,0,0,1,0.0,7.05,71032,1,24,0,0
1294,587769,6/24/2016,Maryland,District Heights,3100 block of Orleans Ave,38.8454,-76.878,20622,4.0,3,2,5,1.0,0,0,0,0,0,1,1,4,47.3,5.1,107210,1,28,0,0
1295,587735,6/24/2016,Connecticut,Hartford,Brook and Winter Street,41.7792,-72.6831,05353,1.0,0,5,5,,0,0,0,0,0,1,0,2,17.0,4.1,66168,1,12,0,0
1296,589046,6/24/2016,Kansas,Kansas City,N. 3rd and Walker,39.1233,-94.6161,56647,3.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,7.4,59828,0,4,0,0
1297,587755,6/25/2016,Texas,Fort Worth,2466 East Lancaster Avenue,32.7442,-97.2918,76523,33.0,2,5,7,,0,0,0,0,0,1,0,3,19.7,6.8,-,1,23,0,0
1298,589470,6/25/2016,Virginia,Norfolk,700 block of Craig Street,36.8282,-76.2786,17944,3.0,0,4,4,,0,0,0,0,0,1,0,5,17.4,6.9,52245,1,16,0,0
1299,587983,6/25/2016,Illinois,Chicago,1400 block of W. 114th Place,41.68600000000001,-87.6569,60609,1.0,0,4,4,1.0,0,0,0,0,0,1,1,4,20.5,4.2,49445,1,27,0,0
1300,588505,6/25/2016,Illinois,Chicago (Englewood),700 block of West 66th Street,41.7743,-87.6427,60940,1.0,1,3,4,1.0,0,0,0,0,0,1,0,4,44.3,4.2,71141,1,27,0,0
1301,588867,6/26/2016,Georgia,Atlanta,1500 block of Moreland Avenue SE,33.7112,-84.3495,39826,5.0,1,4,5,,0,0,0,0,0,1,1,1,44.0,7.05,30545,1,34,1,0
1302,590233,6/26/2016,South Carolina,Bennettsville,Highway 38 N,34.5849,-79.6713,27214,7.0,0,4,4,1.0,0,0,0,0,0,0,0,1,0.0,6.3,77321,0,9,0,0
1303,589081,6/26/2016,South Carolina,Wellford,105 Little Mountain Rd,34.9957,-82.1121,31556,4.0,0,4,4,2.0,1,0,0,0,0,1,1,2,33.0,6.3,44800,0,15,0,0
1304,589159,6/26/2016,North Carolina,Charlotte,2240 Camp Greene St.,35.2253,-80.8848,24312,12.0,0,5,5,,0,0,0,0,0,1,0,1,33.0,6.9,46561,1,18,0,0
1305,589165,6/26/2016,Texas,Houston,6000 block of Elm Street,29.7128,-95.48700000000001,77057,7.0,1,3,4,,0,0,0,0,0,1,1,4,21.0,6.8,100717,0,7,0,0
1306,588918,6/26/2016,Texas,Corpus Christi,Baldwin Blvd and Lamar,27.7741,-97.4214,76058,27.0,0,4,4,1.0,1,0,0,0,0,1,0,1,22.0,6.8,69845,0,13,0,0
1307,589488,6/27/2016,Oregon,Woodburn,13436 Killiam Loop NE,45.1457,-122.785,97032,5.0,3,1,4,,0,0,0,0,0,1,1,4,36.3,7.4,65499,1,0,0,0
1308,591294,6/28/2016,Illinois,Chicago,1600 block of South Christiana,41.8567,-87.709,60472,7.0,0,4,4,,0,0,0,0,0,1,0,4,24.0,4.2,46834,1,38,1,0
1309,591975,6/28/2016,California,Los Angeles,13800 block of S Avalon Boulevard,33.9064,-118.265,90017,44.0,1,3,4,1.0,0,0,0,0,0,1,0,1,0.0,3.85,55751,1,35,1,0
1310,592207,6/29/2016,Nevada,Las Vegas,6100 block of West Lake Mead Boulevard,36.1958,-115.22399999999999,89108,4.0,5,0,5,,0,0,0,0,0,1,1,4,18.3,7.4,52247,1,3,0,0
1311,592724,6/30/2016,Illinois,Chicago,9500 block of South Loomis Street,41.7211,-87.6581,60642,1.0,1,4,5,,0,0,0,0,0,1,1,5,38.8,4.2,112294,1,27,0,0
1312,594051,7/3/2016,Louisiana,Monroe,401 Lea Joyner Memorial Expy,32.5013,-92.1088,52551,5.0,2,3,5,,0,0,0,0,0,1,0,1,26.0,6.9,63223,0,15,0,0
1313,594480,7/3/2016,Tennessee,Chattanooga,2300 block of Daisy Street,35.0656,-85.2517,32447,3.0,0,4,4,1.0,0,0,0,0,0,1,1,4,18.8,8.13,-,0,18,0,0
1314,595166,7/4/2016,New York,Brooklyn,419 Chauncey Street,40.681999999999995,-73.9176,12058,8.0,0,7,7,,0,0,0,0,0,1,1,8,19.0,4.6,70211,1,36,1,0
1315,595069,7/4/2016,Texas,Houston,1300 block of Robin,29.7565,-95.3806,56166,18.0,3,2,5,3.0,0,0,0,0,0,1,0,5,24.0,6.8,61640,1,27,0,0
1316,596159,7/4/2016,Ohio,Cleveland,1400 block of W. 107 Street,41.4817,-81.7615,34101,11.0,0,4,4,2.0,0,0,0,0,0,1,1,4,22.3,7.4,-,1,32,0,0
1317,595482,7/4/2016,Arizona,Phoenix,4000 block of West Southern Avenue,33.3921,-112.146,85139,7.0,2,6,8,1.0,0,0,1,0,0,1,1,5,22.0,9.33,66396,1,23,0,0
1318,595279,7/4/2016,Illinois,Chicago (Englewood),5500 block of South Hermitage Avenue,41.7936,-87.6682,42441,7.0,0,4,4,2.0,0,0,0,0,0,1,1,4,15.3,4.2,54103,1,38,1,0
1319,595048,7/4/2016,Pennsylvania,Pittsburgh,Seventh Ave and Liberty Ave,40.4431,-79.9974,24065,14.0,0,4,4,1.0,0,0,0,0,0,1,1,2,15.5,7.4,71931,1,17,0,0
1320,595557,7/5/2016,California,Los Angeles,56th Street and Naomi Avenue,33.9921,-118.255,90071,40.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,3.85,-,1,33,0,0
1321,595667,7/5/2016,Georgia,Hiram,65 Pine Valley Drive,33.834,-84.8276,49764,14.0,2,2,4,1.0,0,0,1,0,0,1,1,1,65.0,7.05,56224,0,27,0,1
1322,597756,7/7/2016,Texas,Dallas,800 Main St,32.7793,-96.8052,75202,30.0,5,9,14,3.0,1,0,0,0,0,1,1,9,37.6,6.8,109690,1,29,0,0
1323,597366,7/7/2016,Louisiana,Baton Rouge,2136 North Lobdell Avenue,30.4663,-91.1189,39096,2.0,0,4,4,,0,0,0,0,0,0,0,1,0.0,6.9,58206,1,25,0,0
1324,597176,7/7/2016,Tennessee,Bristol,536 Volunteer Parkway,36.5877,-82.186,28756,1.0,1,4,5,2.0,1,0,1,0,0,1,1,5,45.0,8.13,63301,0,28,0,1
1325,598740,7/7/2016,Louisiana,Shreveport,3800 block of Murvon Street,,,99929,,1,3,4,1.0,0,0,0,0,0,1,0,4,31.0,6.9,65426,0,0,0,0
1326,601119,7/11/2016,Michigan,Jackson,500 block of Summit Avenue,42.2466,-84.3881,31780,7.0,0,4,4,1.0,1,0,0,0,0,1,1,4,20.0,6.3,42594,0,7,0,0
1327,600398,7/11/2016,Michigan,Saint Joseph,811 Port St,42.1103,-86.4787,32539,6.0,3,2,5,1.0,1,0,0,0,0,1,1,4,52.3,6.3,58548,0,4,0,0
